,a,v(6),v(12),v(24),v(48),t,sv,sz,st,run,subj_idx
138,2.968975176903946,0.7717174847387552,1.7558865676271347,2.3694942855744183,3.517195959197247,0.7464628331268748,1.801749092604631,0.9932067576045338,0.4680277406020387,0,1098
139,2.3950777464869315,-0.01099306877683409,0.7599850205045721,1.7826190497558927,1.4027109624977863,0.6940295633980513,0.6226213882242635,0.7874430727279149,0.4223734999529685,1,1098
140,5.338764172105766,0.9873395651979391,1.8581411099374565,1.9273725871018499,2.1970366266167174,0.09065649277574914,0.9339202032271992,0.2685951853503401,3.8408294743652467e-13,0,1125
141,3.4122049436618855,0.5423227941392369,1.389457932575356,1.5174012251277458,2.0141440040200336,0.5234273707084772,1.0338699449052267,0.5154317020823173,0.41734117828225725,1,1125
142,3.002823192093407,0.8490268853943144,1.6883294767994546,3.445052551823236,2.28522724378165,0.3372593815668098,0.8697874133561444,0.5378097678536876,0.28651506601818505,0,1132
143,2.6106336519343722,0.7548094656495392,1.6522289820071088,2.8389172886870506,2.4792740793093353,0.3040050088568015,1.202796325207262,0.2909382774989791,1.9528555403744074e-11,1,1132
144,3.302435461216353,-0.15920480213688126,0.7852765707411351,1.536255765319453,1.9906805009182487,0.38959279932221963,1.2808233782690879,0.0005875327138509784,0.578947752125288,0,1133
145,2.672890688698786,0.2815948438908754,0.09144327517835725,-0.16626765321280212,2.0968710762472726,0.518836239165949,1.3023739878360245e-07,0.485834265896315,0.6111303687666259,1,1133
146,2.425144756812563,2.0179432970839355,1.6883808895906662,3.2663341467746148,4.497599856420757,0.526995046919488,2.312665502753637,0.3073163531372911,0.19282834039612168,0,1144
147,2.7159416534291845,1.3303248923235353,2.527731063073058,3.0377986621797537,4.882345665713038,0.5037726363326579,2.203101379216271,0.2959032922191857,0.18553465212233644,1,1144
148,2.823235888558071,0.49911170336502586,0.9227316182541682,0.9180361624959343,1.715543098513552,0.5789360123188624,1.291718216493119,0.6442851497435816,0.7647785921080443,0,1148
149,2.5930092935122033,0.4009588860657168,1.1080313200809566,1.3649318164317596,1.51749143568902,0.42491196397579933,0.8544436524506871,2.3206166730303942e-08,0.0005003993693467726,1,1148
150,3.396600137875363,0.9064873751568037,0.9735447304617484,0.8466280591789508,3.0309493512852517,0.43553800932677933,1.7288131277474785,6.761166223557161e-06,0.0007226330869775912,0,1151
151,4.327681242401131,0.16302719497810095,0.6337569952551076,2.3402464836720127,2.759037396377828,0.38708835654807916,1.8549430904213788,0.35360415355431385,0.005597587310241659,1,1151
152,1.8478251161974322,-0.10998343538872574,0.368318194481278,0.943594917564652,0.31087144433591984,0.2751252675854506,2.825232494004274e-12,0.8084105669739793,7.498157802288533e-05,0,1154
153,1.9766421359814401,0.285054341959603,0.3819230805742247,0.38792336203701067,0.4150698422246272,0.2786471563621744,5.071003282450983e-12,0.7282913301508811,0.00014717802695593342,1,1154
